Name;MJD;Filter;Mag
2006mq;54117.3259;2;16.319
2006mq;54139.2851;2;16.711
2006mq;54140.2802;2;16.643
2006mq;54148.2131;2;16.668
2006mq;54153.2248;2;16.798
2006mq;54166.1752;2;17.073
2006mq;54045.5074;3;13.754
2006mq;54050.4945;3;13.999
2006mq;54051.5004;3;14.039
2006mq;54053.4832;3;14.128
2006mq;54070.4257;3;14.675
2006mq;54072.4208;3;14.734
2006mq;54089.375;3;15.146
2006mq;54100.3244;3;15.46
2006mq;54101.3589;3;15.498
2006mq;54102.3639;3;15.478
2006mq;54117.3236;3;15.858
2006mq;54139.2827;3;16.358
2006mq;54140.2778;3;16.316
2006mq;54148.2108;3;16.404
2006mq;54153.2224;3;16.497
2006mq;54166.1729;3;16.794
2006mq;54194.1503;3;17.289
2006mq;54045.5058;13;13.456
2006mq;54050.4932;13;13.719
2006mq;54051.4991;13;13.767
2006mq;54053.482;13;13.86
2006mq;54070.4244;13;14.536
2006mq;54072.4195;13;14.607
2006mq;54089.3734;13;15.126
2006mq;54100.3228;13;15.478
2006mq;54101.3573;13;15.526
2006mq;54102.3623;13;15.535
2006mq;54117.322;13;15.997
2006mq;54139.2811;13;16.588
2006mq;54140.2762;13;16.581
2006mq;54148.2092;13;16.707
2006mq;54153.2208;13;16.82
2006mq;54166.1712;13;17.2
2006mq;54194.148;13;17.727
2006mq;54045.5042;14;13.46
2006mq;54050.492;14;13.72
2006mq;54051.4978;14;13.765
2006mq;54053.4807;14;13.891
2006mq;54070.4231;14;14.728
2006mq;54072.4183;14;14.815
2006mq;54089.3718;14;15.483
2006mq;54100.3212;14;15.894
2006mq;54101.3556;14;15.943
2006mq;54102.3607;14;15.96
2006mq;54117.3203;14;16.447
2006mq;54139.2795;14;17.008
2006mq;54140.2746;14;16.983
2006mq;54148.2075;14;17.137
2006mq;54153.2192;14;17.164
2006mq;54166.1696;14;17.569
2006mq;54194.1457;14;18.014
2006nz;54055.18116;2;18.34
2006nz;54056.32812;2;18.308
2006nz;54064.19578;2;18.848
2006nz;54066.22083;2;19.198
2006nz;54055.17815;3;18.176
2006nz;54056.3251;3;18.055
2006nz;54064.19275;3;18.081
2006nz;54076.18536;3;19.129
2006nz;54055.17582;13;18.01
2006nz;54056.32279;13;17.92
2006nz;54064.19042;13;17.994
2006nz;54076.18306;13;18.636
2006nz;54055.1735;14;18.24
2006nz;54056.32046;14;18.367
2006nz;54064.1881;14;18.255
2006nz;54076.18074;14;18.761
2006oa;54058.11847;1;18.322
2006oa;54058.12212;1;18.411
2006oa;54059.08163;1;18.257
2006oa;54059.08529;1;18.221
2006oa;54060.09451;1;18.097
2006oa;54062.1049;1;17.78
2006oa;54063.09936;1;17.958
2006oa;54064.09354;1;17.811
2006oa;54064.0972;1;17.884
2006oa;54066.10233;1;17.938
2006oa;54069.08473;1;18.225
2006oa;54070.10444;1;18.318
2006oa;54071.09559;1;18.293
2006oa;54058.11472;2;18.44
2006oa;54059.07788;2;18.233
2006oa;54060.08712;2;18.224
2006oa;54061.10439;2;18.13
2006oa;54062.10115;2;18.074
2006oa;54064.0898;2;18.102
2006oa;54070.09705;2;18.14
2006oa;54071.09185;2;18.12
2006oa;54072.10932;2;18.184
2006oa;54076.06988;2;18.356
2006oa;54082.0787;2;19.089
2006oa;54083.06147;2;19.024
2006oa;54058.1117;3;18.374
2006oa;54059.07486;3;18.374
2006oa;54060.08412;3;18.187
2006oa;54061.10134;3;18.101
2006oa;54062.09811;3;18.059
2006oa;54064.08679;3;17.965
2006oa;54066.09192;3;17.882
2006oa;54070.09404;3;18.01
2006oa;54071.08883;3;18.011
2006oa;54072.10629;3;17.893
2006oa;54074.05929;3;18.058
2006oa;54076.06689;3;18.113
2006oa;54083.05845;3;18.523
2006oa;54084.08199;3;18.672
2006oa;54058.10938;13;18.481
2006oa;54059.07256;13;18.256
2006oa;54060.08181;13;18.214
2006oa;54061.09904;13;18.141
2006oa;54062.0958;13;18.114
2006oa;54064.08448;13;18.016
2006oa;54066.08962;13;17.934
2006oa;54070.09174;13;17.898
2006oa;54071.0865;13;18.045
2006oa;54072.10397;13;17.973
2006oa;54074.05699;13;18.116
2006oa;54076.06457;13;18.09
2006oa;54082.07337;13;18.499
2006oa;54083.05615;13;18.495
2006oa;54084.07969;13;18.496
2006oa;54058.10705;14;18.8
2006oa;54059.07025;14;18.715
2006oa;54060.0795;14;18.531
2006oa;54061.09673;14;18.539
2006oa;54062.09348;14;18.558
2006oa;54064.08215;14;18.57
2006oa;54066.0873;14;18.484
2006oa;54070.08943;14;18.57
2006oa;54071.08419;14;18.559
2006oa;54072.10165;14;18.598
2006oa;54074.05469;14;18.775
2006oa;54076.06226;14;18.776
2006oa;54082.07105;14;19.143
2006oa;54083.05383;14;19.249
2006ob;54060.17;1;18.086
2006ob;54060.174;1;18.157
2006ob;54061.265;1;18.205
2006ob;54061.269;1;18.171
2006ob;54063.17;1;18.379
2006ob;54063.173;1;18.572
2006ob;54064.178;1;18.57
2006ob;54064.182;1;18.476
2006ob;54066.238;1;18.812
2006ob;54066.241;1;18.796
2006ob;54058.218;2;18.615
2006ob;54059.199;2;18.431
2006ob;54060.167;2;18.449
2006ob;54061.261;2;18.346
2006ob;54063.166;2;18.392
2006ob;54064.174;2;18.388
2006ob;54066.234;2;18.465
2006ob;54076.201;2;19.696
2006ob;54080.147;2;20.447
2006ob;54081.155;2;20.501
2006ob;54058.215;3;18.551
2006ob;54059.196;3;18.48
2006ob;54060.164;3;18.36
2006ob;54061.258;3;18.329
2006ob;54063.163;3;18.264
2006ob;54064.171;3;18.245
2006ob;54066.231;3;18.294
2006ob;54074.209;3;18.691
2006ob;54075.163;3;18.817
2006ob;54076.198;3;18.873
2006ob;54080.144;3;19.376
2006ob;54081.152;3;19.61
2006ob;54082.167;3;19.644
2006ob;54083.075;3;19.878
2006ob;54086.153;3;19.904
2006ob;54094.153;3;20.376
2006ob;54058.213;13;18.557
2006ob;54059.194;13;18.48
2006ob;54060.161;13;18.372
2006ob;54061.256;13;18.33
2006ob;54063.161;13;18.312
2006ob;54064.169;13;18.19
2006ob;54066.229;13;18.24
2006ob;54074.207;13;18.667
2006ob;54075.161;13;18.679
2006ob;54076.195;13;18.769
2006ob;54080.142;13;18.938
2006ob;54081.15;13;18.924
2006ob;54082.164;13;19.129
2006ob;54083.072;13;19.133
2006ob;54086.15;13;19.478
2006ob;54094.15;13;19.769
2006ob;54095.149;13;20.03
2006ob;54058.21;14;18.778
2006ob;54060.159;14;18.665
2006ob;54061.254;14;18.712
2006ob;54063.158;14;18.518
2006ob;54064.167;14;18.657
2006ob;54066.226;14;18.66
2006ob;54074.204;14;19.439
2006ob;54075.159;14;19.385
2006ob;54076.193;14;19.311
2006ob;54080.14;14;18.963
2006ob;54083.069;14;19.171
2006ob;54086.147;14;19.15
2006ob;54094.147;14;19.911
2006ob;54095.146;14;20.161
2006ob;54101.135;14;20.789
2006on;54061.198;2;19.0
2006on;54086.106;2;20.916
2006on;54061.195;3;18.805
2006on;54062.144;3;18.756
2006on;54063.116;3;18.762
2006on;54076.08;3;19.114
2006on;54082.089;3;19.559
2006on;54085.056;3;19.742
2006on;54086.103;3;19.629
2006on;54061.193;13;18.649
2006on;54066.126;13;18.689
2006on;54072.123;13;18.731
2006on;54076.078;13;18.918
2006on;54082.087;13;19.251
2006on;54085.053;13;19.404
2006on;54086.101;13;19.369
2006on;54061.191;14;18.947
2006on;54066.123;14;19.079
2006on;54072.121;14;18.941
2006on;54076.075;14;19.456
2006on;54082.084;14;19.439
2006on;54084.111;14;19.187
2006on;54086.099;14;19.311
2006or;54070.52351;2;18.055
2006or;54072.49384;2;18.602
2006or;54100.46862;2;19.932
2006or;54114.47388;2;20.362
2006or;54070.52049;3;17.301
2006or;54072.49082;3;17.444
2006or;54074.53825;3;17.565
2006or;54075.54274;3;17.615
2006or;54100.4656;3;19.012
2006or;54104.47243;3;19.243
2006or;54114.47086;3;19.564
2006or;54070.51817;13;17.245
2006or;54072.48851;13;17.299
2006or;54074.53594;13;17.312
2006or;54075.54042;13;17.371
2006or;54076.54133;13;17.273
2006or;54100.46329;13;18.621
2006or;54101.40549;13;18.591
2006or;54104.4701;13;18.896
2006or;54114.46854;13;19.063
2006or;54070.51587;14;17.822
2006or;54072.48619;14;17.753
2006or;54074.53362;14;17.71
2006or;54075.53812;14;17.681
2006or;54076.53902;14;17.665
2006or;54100.46097;14;18.762
2006or;54105.53085;14;18.618
2006or;54114.46624;14;19.084
2006os;54064.22771;2;18.144
2006os;54066.27435;2;18.211
2006os;54071.24461;2;18.933
2006os;54076.2427;2;19.171
2006os;54080.19446;2;19.577
2006os;54081.2155;2;19.731
2006os;54082.22168;2;19.845
2006os;54084.19882;2;20.075
2006os;54086.18951;2;20.374
2006os;54094.21221;2;21.402
2006os;54064.22469;3;17.752
2006os;54066.27134;3;17.728
2006os;54069.25568;3;17.816
2006os;54076.23969;3;18.14
2006os;54080.19145;3;18.398
2006os;54081.2125;3;18.47
2006os;54082.21866;3;18.517
2006os;54086.18649;3;18.77
2006os;54094.20919;3;19.57
2006os;54117.19073;3;20.669
2006os;54064.22238;13;17.517
2006os;54066.26903;13;17.516
2006os;54069.25337;13;17.426
2006os;54076.23738;13;17.94
2006os;54080.18911;13;18.031
2006os;54081.21017;13;18.106
2006os;54082.21635;13;18.163
2006os;54084.19347;13;18.216
2006os;54086.18419;13;18.213
2006os;54094.20688;13;18.245
2006os;54117.18843;13;19.503
2006os;54064.22007;14;17.868
2006os;54066.26673;14;17.922
2006os;54069.25105;14;17.68
2006os;54076.23506;14;18.408
2006os;54080.18676;14;18.443
2006os;54081.20786;14;18.364
2006os;54082.21405;14;18.084
2006os;54084.19117;14;18.285
2006os;54086.18189;14;18.298
2006os;54094.20456;14;18.167
2006os;54117.1861;14;19.358
2006ot;54064.21429;2;18.105
2006ot;54076.21374;2;18.786
2006ot;54080.17255;2;19.397
2006ot;54081.17454;2;19.767
2006ot;54076.21072;3;18.306
2006ot;54081.17153;3;18.853
2006ot;54086.16463;3;19.327
2006ot;54094.1648;3;19.348
2006ot;54081.16922;13;18.348
2006ot;54094.16177;13;19.089
2006ot;54076.2061;14;18.201
2006ot;54080.16491;14;18.354
2006ot;54086.15861;14;18.469
2006ot;54094.15876;14;18.533
2006qo;54071.4649;2;18.135
2006qo;54080.3876;2;17.016
2006qo;54086.3017;2;17.072
2006qo;54089.42964;2;17.218
2006qo;54092.29994;2;17.416
2006qo;54094.44361;2;17.649
2006qo;54095.40062;2;17.72
2006qo;54101.2295;2;18.373
2006qo;54108.39197;2;19.052
2006qo;54110.41986;2;19.329
2006qo;54114.35301;2;19.787
2006qo;54117.34823;2;19.709
2006qo;54126.36497;2;19.975
2006qo;54138.16833;2;20.23
2006qo;54140.25799;2;20.393
2006qo;54148.15991;2;20.346
2006qo;54071.46117;3;17.899
2006qo;54072.32687;3;17.653
2006qo;54080.38388;3;16.81
2006qo;54086.29797;3;16.806
2006qo;54089.42591;3;16.894
2006qo;54092.29624;3;17.013
2006qo;54094.43988;3;17.134
2006qo;54095.39691;3;17.197
2006qo;54100.21883;3;17.539
2006qo;54101.22579;3;17.549
2006qo;54101.29354;3;17.548
2006qo;54102.25861;3;17.515
2006qo;54108.38824;3;17.976
2006qo;54110.41615;3;18.049
2006qo;54114.34929;3;18.28
2006qo;54117.3445;3;18.449
2006qo;54126.36124;3;18.982
2006qo;54128.16654;3;19.018
2006qo;54137.17412;3;19.129
2006qo;54138.16461;3;19.267
2006qo;54139.20233;3;19.249
2006qo;54140.25427;3;19.316
2006qo;54140.38418;3;19.215
2006qo;54141.18523;3;19.184
2006qo;54144.17782;3;19.407
2006qo;54148.15618;3;19.446
2006qo;54149.15819;3;19.504
2006qo;54153.15696;3;19.81
2006qo;54071.45817;13;17.815
2006qo;54072.32385;13;17.678
2006qo;54080.38087;13;16.759
2006qo;54086.29494;13;16.721
2006qo;54089.42291;13;16.795
2006qo;54092.29322;13;16.95
2006qo;54094.43686;13;17.097
2006qo;54095.39389;13;17.17
2006qo;54100.21582;13;17.316
2006qo;54100.23645;13;17.365
2006qo;54101.22274;13;17.325
2006qo;54101.29053;13;17.405
2006qo;54108.38522;13;17.523
2006qo;54110.41315;13;17.555
2006qo;54114.34627;13;17.715
2006qo;54117.34148;13;17.899
2006qo;54126.35824;13;18.349
2006qo;54128.16352;13;18.537
2006qo;54134.38659;13;18.685
2006qo;54135.24836;13;18.772
2006qo;54137.17111;13;18.711
2006qo;54138.1616;13;18.788
2006qo;54139.19933;13;18.809
2006qo;54140.25126;13;18.826
2006qo;54140.38116;13;18.796
2006qo;54141.18221;13;18.864
2006qo;54144.17481;13;18.977
2006qo;54148.15317;13;19.039
2006qo;54149.15517;13;19.041
2006qo;54153.15395;13;19.204
2006qo;54071.45517;14;17.909
2006qo;54072.32084;14;17.73
2006qo;54080.37786;14;17.109
2006qo;54086.29192;14;17.198
2006qo;54089.4199;14;17.308
2006qo;54092.2902;14;17.553
2006qo;54094.43385;14;17.656
2006qo;54095.39088;14;17.788
2006qo;54100.21278;14;17.912
2006qo;54100.23343;14;17.843
2006qo;54101.21975;14;17.846
2006qo;54101.28752;14;17.951
2006qo;54102.25258;14;17.977
2006qo;54108.38221;14;17.781
2006qo;54110.41014;14;17.708
2006qo;54114.34325;14;17.712
2006qo;54117.33848;14;17.849
2006qo;54126.35522;14;18.451
2006qo;54128.1605;14;18.601
2006qo;54134.38358;14;18.794
2006qo;54135.24535;14;18.948
2006qo;54137.16811;14;19.003
2006qo;54138.15859;14;18.983
2006qo;54139.19632;14;19.036
2006qo;54140.24826;14;19.077
2006qo;54140.37815;14;19.025
2006qo;54144.17179;14;19.165
2006qo;54148.15015;14;19.395
2006qo;54149.15216;14;19.588
2006qo;54153.15093;14;19.608
2006sr;54094.07395;1;16.574
2006sr;54094.0776;1;16.625
2006sr;54095.12351;1;16.676
2006sr;54095.12714;1;16.71
2006sr;54090.08782;2;16.558
2006sr;54090.10524;2;16.55
2006sr;54094.07021;2;16.536
2006sr;54095.11978;2;16.525
2006sr;54099.14169;2;16.912
2006sr;54100.10635;2;16.87
2006sr;54101.08498;2;16.982
2006sr;54102.09723;2;17.142
2006sr;54103.08397;2;17.17
2006sr;54104.06826;2;17.259
2006sr;54117.11963;2;18.918
2006sr;54117.12331;2;18.99
2006sr;54128.10034;2;19.568
2006sr;54135.12043;2;20.14
2006sr;54139.09726;2;20.17
2006sr;54149.08927;2;19.947
2006sr;54090.0848;3;16.479
2006sr;54090.10222;3;16.478
2006sr;54094.0672;3;16.394
2006sr;54095.11677;3;16.418
2006sr;54099.13867;3;16.608
2006sr;54100.10335;3;16.624
2006sr;54101.08197;3;16.653
2006sr;54102.09423;3;16.717
2006sr;54103.08095;3;16.789
2006sr;54104.06526;3;16.873
2006sr;54117.11663;3;17.73
2006sr;54128.09734;3;18.416
2006sr;54135.117;3;18.635
2006sr;54139.09425;3;18.907
2006sr;54149.08625;3;19.299
2006sr;54094.06487;13;16.35
2006sr;54095.11444;13;16.368
2006sr;54099.13635;13;16.509
2006sr;54100.10104;13;16.587
2006sr;54101.07965;13;16.709
2006sr;54102.09191;13;16.809
2006sr;54103.07865;13;16.862
2006sr;54104.06293;13;16.935
2006sr;54117.11429;13;17.324
2006sr;54128.09502;13;18.164
2006sr;54135.12452;13;18.561
2006sr;54139.09192;13;18.602
2006sr;54149.08392;13;18.652
2006sr;54094.06256;14;16.916
2006sr;54099.13405;14;17.207
2006sr;54100.09873;14;17.29
2006sr;54101.07732;14;17.401
2006sr;54102.08959;14;17.53
2006sr;54103.07633;14;17.572
2006sr;54104.06062;14;17.624
2006sr;54117.11199;14;17.407
2006sr;54128.09272;14;18.196
2006sr;54139.08962;14;18.691
2006sr;54149.08161;14;19.216
2006td;54099.164;2;16.085
2006td;54100.156;2;16.083
2006td;54101.158;2;16.121
2006td;54102.133;2;16.157
2006td;54104.09;2;16.337
2006td;54117.154;2;17.854
2006td;54139.124;2;19.212
2006td;54149.118;2;19.463
2006td;54153.093;2;19.483
2006td;54169.108;2;19.819
2006td;54099.161;3;15.882
2006td;54100.153;3;15.896
2006td;54101.155;3;15.895
2006td;54102.13;3;15.879
2006td;54103.101;3;15.93
2006td;54104.087;3;15.952
2006td;54117.151;3;16.809
2006td;54139.121;3;18.115
2006td;54149.115;3;18.43
2006td;54153.09;3;18.613
2006td;54161.103;3;18.873
2006td;54169.105;3;18.894
2006td;54099.159;13;15.821
2006td;54100.15;13;15.825
2006td;54101.152;13;15.838
2006td;54102.128;13;15.832
2006td;54103.099;13;15.859
2006td;54104.084;13;15.912
2006td;54117.149;13;16.57
2006td;54139.119;13;17.778
2006td;54149.113;13;18.177
2006td;54153.087;13;18.304
2006td;54161.101;13;18.498
2006td;54163.119;13;18.555
2006td;54169.102;13;19.037
2006td;54099.157;14;16.335
2006td;54100.148;14;16.357
2006td;54101.15;14;16.368
2006td;54102.126;14;16.349
2006td;54103.096;14;16.417
2006td;54104.082;14;16.509
2006td;54117.146;14;16.895
2006td;54139.117;14;17.886
2006td;54149.111;14;18.398
2006td;54153.085;14;18.779
2006td;54161.099;14;18.807
2006td;54162.099;14;18.987
2006td;54169.1;14;18.892
2006te;54101.26048;2;16.84
2006te;54101.31786;2;16.844
2006te;54102.43399;2;16.877
2006te;54108.42894;2;17.362
2006te;54110.43343;2;17.58
2006te;54114.39075;2;17.926
2006te;54128.21444;2;19.058
2006te;54140.40037;2;19.518
2006te;54142.34755;2;19.271
2006te;54160.30803;2;19.721
2006te;54161.31569;2;20.056
2006te;54162.1667;2;19.563
2006te;54100.25589;3;16.716
2006te;54101.25747;3;16.801
2006te;54101.31483;3;16.799
2006te;54102.43098;3;16.758
2006te;54108.42594;3;17.104
2006te;54110.4304;3;17.246
2006te;54114.38774;3;17.489
2006te;54117.35821;3;17.668
2006te;54128.21143;3;18.344
2006te;54129.42432;3;18.586
2006te;54138.19147;3;18.865
2006te;54139.22634;3;18.87
2006te;54139.3687;3;18.882
2006te;54140.28904;3;18.921
2006te;54140.39737;3;18.807
2006te;54141.27888;3;18.883
2006te;54142.34453;3;18.866
2006te;54144.21361;3;19.1
2006te;54148.18887;3;19.261
2006te;54150.34405;3;19.188
2006te;54152.237;3;19.243
2006te;54153.21108;3;19.236
2006te;54160.30501;3;19.518
2006te;54162.16368;3;19.519
2006te;54163.19604;3;19.526
2006te;54166.16135;3;19.665
2006te;54166.26568;3;19.502
2006te;54168.33978;3;19.451
2006te;54100.25359;13;16.749
2006te;54101.25516;13;16.763
2006te;54101.31252;13;16.748
2006te;54102.42867;13;16.766
2006te;54108.42361;13;17.19
2006te;54110.42809;13;17.302
2006te;54114.38542;13;17.407
2006te;54117.3559;13;17.49
2006te;54128.20913;13;17.915
2006te;54129.42201;13;17.837
2006te;54138.18916;13;18.422
2006te;54139.224;13;18.53
2006te;54139.36638;13;18.453
2006te;54140.28672;13;18.499
2006te;54140.39506;13;18.451
2006te;54141.27656;13;18.611
2006te;54142.34221;13;18.661
2006te;54144.21131;13;18.642
2006te;54148.18654;13;18.765
2006te;54150.34175;13;18.821
2006te;54152.23468;13;18.925
2006te;54153.20875;13;18.906
2006te;54161.31037;13;19.285
2006te;54162.16138;13;19.262
2006te;54162.23086;13;19.349
2006te;54166.15906;13;19.262
2006te;54166.26336;13;19.317
2006te;54168.33746;13;19.419
2006te;54100.25128;14;17.356
2006te;54101.25282;14;17.364
2006te;54101.3102;14;17.403
2006te;54102.42634;14;17.367
2006te;54108.42131;14;17.905
2006te;54109.40472;14;18.049
2006te;54110.42579;14;18.011
2006te;54114.3831;14;17.986
2006te;54117.35356;14;17.899
2006te;54128.20684;14;17.951
2006te;54129.4197;14;17.915
2006te;54138.18683;14;18.555
2006te;54139.36406;14;18.591
2006te;54140.39272;14;18.646
2006te;54141.27425;14;18.717
2006te;54142.33991;14;18.721
2006te;54144.20898;14;18.876
2006te;54148.18422;14;19.053
2006te;54150.33943;14;19.163
2006te;54152.23236;14;19.275
2006te;54153.20645;14;19.233
2006te;54160.30041;14;19.293
2006te;54162.15906;14;19.473
2006te;54162.22854;14;19.444
2006te;54166.15673;14;19.734
2006te;54168.33514;14;19.888
2007F ;54115.54307;2;16.418
2007F ;54116.53899;2;16.303
2007F ;54117.46888;2;16.18
2007F ;54122.53105;2;15.93
2007F ;54126.46472;2;15.985
2007F ;54128.41119;2;16.085
2007F ;54128.41488;2;16.064
2007F ;54128.41852;2;16.061
2007F ;54128.55167;2;16.082
2007F ;54128.55534;2;16.06
2007F ;54129.48528;2;16.129
2007F ;54135.35874;2;16.53
2007F ;54137.45388;2;16.723
2007F ;54138.34251;2;16.845
2007F ;54138.4331;2;16.847
2007F ;54141.31884;2;17.163
2007F ;54148.30034;2;17.905
2007F ;54150.43615;2;18.112
2007F ;54152.39512;2;18.307
2007F ;54154.46282;2;18.432
2007F ;54165.44749;2;19.059
2007F ;54170.34573;2;19.176
2007F ;54178.21681;2;19.226
2007F ;54193.34471;2;19.486
2007F ;54198.26178;2;19.617
2007F ;54204.21225;2;19.591
2007F ;54210.26829;2;19.67
2007F ;54115.54005;3;16.464
2007F ;54116.53597;3;16.313
2007F ;54117.46587;3;16.227
2007F ;54122.52804;3;15.942
2007F ;54126.46171;3;15.95
2007F ;54128.40819;3;16.011
2007F ;54128.54863;3;16.01
2007F ;54129.48226;3;16.026
2007F ;54135.35571;3;16.289
2007F ;54137.45087;3;16.452
2007F ;54141.31584;3;16.665
2007F ;54148.2698;3;17.014
2007F ;54148.29733;3;17.024
2007F ;54150.43314;3;17.122
2007F ;54152.3921;3;17.239
2007F ;54154.4598;3;17.36
2007F ;54158.40073;3;17.572
2007F ;54159.49719;3;17.664
2007F ;54160.3398;3;17.694
2007F ;54161.38498;3;17.715
2007F ;54162.35308;3;17.873
2007F ;54165.44448;3;17.922
2007F ;54168.44163;3;18.096
2007F ;54170.34271;3;18.151
2007F ;54178.21381;3;18.386
2007F ;54188.23455;3;18.676
2007F ;54193.34169;3;18.814
2007F ;54198.25806;3;18.854
2007F ;54204.20854;3;19.001
2007F ;54209.32185;3;19.15
2007F ;54210.26457;3;19.17
2007F ;54221.32567;3;19.238
2007F ;54115.53845;13;16.532
2007F ;54116.53436;13;16.398
2007F ;54117.46424;13;16.292
2007F ;54122.52641;13;16.01
2007F ;54126.4601;13;16.016
2007F ;54128.40655;13;16.057
2007F ;54128.54704;13;16.056
2007F ;54129.48064;13;16.084
2007F ;54135.35407;13;16.406
2007F ;54137.44924;13;16.568
2007F ;54138.42846;13;16.635
2007F ;54141.31424;13;16.707
2007F ;54148.26817;13;16.811
2007F ;54148.29571;13;16.833
2007F ;54150.43148;13;16.869
2007F ;54152.39046;13;16.929
2007F ;54154.45818;13;17.021
2007F ;54158.39913;13;17.23
2007F ;54159.49557;13;17.302
2007F ;54160.33818;13;17.356
2007F ;54161.38335;13;17.433
2007F ;54162.35146;13;17.501
2007F ;54163.50021;13;17.423
2007F ;54165.44287;13;17.653
2007F ;54168.44001;13;17.773
2007F ;54170.34109;13;17.846
2007F ;54178.21219;13;18.097
2007F ;54188.23293;13;18.437
2007F ;54193.34008;13;18.565
2007F ;54198.25506;13;18.783
2007F ;54204.20553;13;18.892
2007F ;54209.31882;13;19.138
2007F ;54210.26154;13;19.174
2007F ;54221.32266;13;19.214
2007F ;54115.53683;14;16.797
2007F ;54116.53274;14;16.652
2007F ;54117.46262;14;16.574
2007F ;54122.5248;14;16.545
2007F ;54126.45849;14;16.647
2007F ;54128.40494;14;16.712
2007F ;54128.54543;14;16.707
2007F ;54129.47903;14;16.771
2007F ;54135.35247;14;17.168
2007F ;54137.44762;14;17.353
2007F ;54138.42685;14;17.398
2007F ;54141.31259;14;17.401
2007F ;54148.26655;14;17.233
2007F ;54148.2941;14;17.236
2007F ;54150.42987;14;17.167
2007F ;54152.38885;14;17.169
2007F ;54154.45656;14;17.167
2007F ;54158.39751;14;17.346
2007F ;54159.49395;14;17.416
2007F ;54160.33656;14;17.494
2007F ;54161.38172;14;17.57
2007F ;54162.34984;14;17.617
2007F ;54165.44125;14;17.837
2007F ;54166.33218;14;17.896
2007F ;54168.43838;14;18.007
2007F ;54170.33947;14;18.084
2007F ;54178.21059;14;18.437
2007F ;54188.23132;14;18.782
2007F ;54193.33847;14;19.089
2007F ;54198.25205;14;19.29
2007F ;54204.20252;14;19.435
2007F ;54209.31581;14;19.681
2007F ;54210.25852;14;19.664
2007F ;54221.31964;14;20.172
2007H ;54117.37638;2;18.876
2007H ;54127.20101;2;19.856
2007H ;54128.22696;2;19.967
2007H ;54129.43969;2;19.887
2007H ;54138.21139;2;20.836
2007H ;54117.37338;3;18.234
2007H ;54127.19799;3;18.83
2007H ;54128.22394;3;18.943
2007H ;54129.43668;3;19.226
2007H ;54138.20838;3;19.563
2007H ;54140.30299;3;19.576
2007H ;54141.29685;3;19.573
2007H ;54128.22162;13;18.59
2007H ;54129.43436;13;18.597
2007H ;54138.20608;13;18.918
2007H ;54139.23816;13;18.973
