SN;Filt;MJD;mag
2005eq; 2;53730.27372;19.980
2005eq; 2;53731.26619;20.078
2005eq; 2;53737.25718;20.174
2005eq; 3;53648.36417;16.653
2005eq; 3;53648.36538;16.658
2005eq; 3;53650.40674;16.548
2005eq; 3;53650.40711;16.520
2005eq; 3;53656.36402;16.483
2005eq; 3;53656.36439;16.454
2005eq; 3;53663.36345;16.683
2005eq; 3;53664.45998;16.740
2005eq; 3;53665.37829;16.746
2005eq; 3;53666.44736;16.799
2005eq; 3;53667.36436;16.861
2005eq; 3;53667.44365;16.843
2005eq; 3;53671.31016;17.064
2005eq; 3;53676.33954;17.358
2005eq; 3;53677.35596;17.394
2005eq; 3;53678.36622;17.428
2005eq; 3;53679.35056;17.484
2005eq; 3;53680.36729;17.522
2005eq; 3;53681.31237;17.581
2005eq; 3;53681.31826;17.535
2005eq; 3;53682.35365;17.615
2005eq; 3;53683.35951;17.614
2005eq; 3;53685.35278;17.759
2005eq; 3;53686.32208;17.840
2005eq; 3;53688.31898;17.816
2005eq; 3;53695.32063;18.257
2005eq; 3;53696.33685;18.399
2005eq; 3;53706.34450;18.693
2005eq; 3;53710.30266;18.866
2005eq; 3;53714.22643;18.933
2005eq; 3;53724.29888;19.334
2005eq; 3;53731.26052;19.324
2005eq; 3;53737.25153;19.496
2005eq;13;53648.36777;16.731
2005eq;13;53650.40950;16.597
2005eq;13;53656.36676;16.491
2005eq;13;53663.36014;16.704
2005eq;13;53664.45669;16.763
2005eq;13;53665.37494;16.822
2005eq;13;53666.44406;16.884
2005eq;13;53667.36103;16.922
2005eq;13;53667.44035;16.932
2005eq;13;53671.31255;17.121
2005eq;13;53676.34193;17.213
2005eq;13;53677.35264;17.273
2005eq;13;53678.36291;17.243
2005eq;13;53679.35293;17.248
2005eq;13;53680.36399;17.310
2005eq;13;53681.31494;17.329
2005eq;13;53682.35602;17.316
2005eq;13;53683.35620;17.362
2005eq;13;53685.34947;17.421
2005eq;13;53686.31876;17.453
2005eq;13;53687.34186;17.522
2005eq;13;53688.31566;17.574
2005eq;13;53694.31711;17.938
2005eq;13;53695.31732;17.946
2005eq;13;53696.33357;18.031
2005eq;13;53706.34688;18.377
2005eq;13;53710.30503;18.563
2005eq;13;53713.27780;18.677
2005eq;13;53729.22112;19.093
2005eq;13;53730.27045;19.373
2005eq;13;53731.26291;19.076
2005eq;13;53737.25389;19.352
2005eq;14;53648.36935;17.040
2005eq;14;53650.41110;17.001
2005eq;14;53656.36836;17.096
2005eq;14;53663.36175;17.440
2005eq;14;53665.37656;17.514
2005eq;14;53666.44566;17.612
2005eq;14;53667.36265;17.675
2005eq;14;53667.44194;17.697
2005eq;14;53671.31417;17.839
2005eq;14;53676.34352;17.783
2005eq;14;53677.35426;17.743
2005eq;14;53678.36450;17.734
2005eq;14;53679.35453;17.716
2005eq;14;53680.36559;17.708
2005eq;14;53681.31654;17.671
2005eq;14;53682.35762;17.685
2005eq;14;53683.35780;17.712
2005eq;14;53685.35107;17.660
2005eq;14;53686.32036;17.653
2005eq;14;53687.34347;17.658
2005eq;14;53688.31726;17.748
2005eq;14;53694.31870;17.942
2005eq;14;53695.31891;17.991
2005eq;14;53696.33515;18.108
2005eq;14;53706.34848;18.634
2005eq;14;53707.31692;18.594
2005eq;14;53710.30666;18.831
2005eq;14;53714.23042;18.985
2005eq;14;53724.30284;19.240
2005eq;14;53730.27205;19.473
2005eu; 2;53654.47000;17.100
2005eu; 2;53656.26500;17.283
2005eu; 2;53676.36200;17.975
2005eu; 2;53677.38200;18.025
2005eu; 2;53678.39300;18.075
2005eu; 2;53680.39400;18.349
2005eu; 2;53682.37600;18.568
2005eu; 2;53683.38600;18.561
2005eu; 2;53687.37300;19.221
2005eu; 2;53687.39000;19.054
2005eu; 2;53688.34600;19.288
2005eu; 2;53691.40700;19.478
2005eu; 2;53693.40100;19.721
2005eu; 2;53695.39800;19.452
2005eu; 2;53696.39200;19.672
2005eu; 2;53706.39000;19.865
2005eu; 3;53650.30500;17.694
2005eu; 3;53654.46100;17.103
2005eu; 3;53654.46400;17.064
2005eu; 3;53656.25100;16.936
2005eu; 3;53656.26000;16.940
2005eu; 3;53656.28300;16.911
2005eu; 3;53664.44300;16.866
2005eu; 3;53665.35000;16.952
2005eu; 3;53666.41900;16.980
2005eu; 3;53667.33600;16.955
2005eu; 3;53669.48400;17.066
2005eu; 3;53673.34600;17.376
2005eu; 3;53676.35700;17.493
2005eu; 3;53678.38300;17.566
2005eu; 3;53679.36900;17.639
2005eu; 3;53680.38400;17.692
2005eu; 3;53681.33500;17.708
2005eu; 3;53682.37100;17.736
2005eu; 3;53687.38000;17.989
2005eu; 3;53692.38200;18.284
2005eu; 3;53693.39200;18.179
2005eu; 3;53694.37900;18.374
2005eu; 3;53695.38800;18.391
2005eu; 3;53697.32000;18.371
2005eu; 3;53706.38300;19.009
2005eu;13;53650.30700;17.717
2005eu;13;53654.46700;17.076
2005eu;13;53656.28500;16.952
2005eu;13;53663.32900;16.860
2005eu;13;53664.43900;16.950
2005eu;13;53665.34700;16.915
2005eu;13;53666.41600;16.966
2005eu;13;53667.33300;16.987
2005eu;13;53669.48600;17.091
2005eu;13;53673.34900;17.345
2005eu;13;53676.35900;17.536
2005eu;13;53677.36900;17.600
2005eu;13;53678.38000;17.668
2005eu;13;53679.37100;17.654
2005eu;13;53680.38100;17.659
2005eu;13;53681.33200;17.692
2005eu;13;53682.37300;17.769
2005eu;13;53683.37300;17.754
2005eu;13;53686.33600;17.741
2005eu;13;53687.37700;17.849
2005eu;13;53688.33300;17.757
2005eu;13;53691.39300;17.970
2005eu;13;53692.37800;17.885
2005eu;13;53693.38800;17.819
2005eu;13;53694.37600;18.091
2005eu;13;53695.38500;18.007
2005eu;13;53696.37900;18.250
2005eu;13;53706.38600;18.740
2005eu;14;53650.30900;17.838
2005eu;14;53654.46800;17.361
2005eu;14;53656.26400;17.356
2005eu;14;53656.28700;17.365
2005eu;14;53664.44100;17.585
2005eu;14;53665.34800;17.630
2005eu;14;53666.41700;17.617
2005eu;14;53667.33400;17.621
2005eu;14;53669.48800;17.790
2005eu;14;53673.35000;18.196
2005eu;14;53676.36100;18.386
2005eu;14;53677.37100;18.380
2005eu;14;53678.38100;18.412
2005eu;14;53679.37300;18.327
2005eu;14;53680.38200;18.330
2005eu;14;53681.33300;18.343
2005eu;14;53682.37500;18.284
2005eu;14;53683.37500;18.157
2005eu;14;53685.36800;18.255
2005eu;14;53686.33700;18.292
2005eu;14;53687.36200;18.302
2005eu;14;53687.37800;18.228
2005eu;14;53691.39500;18.131
2005eu;14;53694.37800;18.075
2005eu;14;53695.38700;18.089
2005eu;14;53696.38000;18.216
2005eu;14;53706.38800;18.884
2005ew; 1;53650.45500;16.053
2005ew; 1;53656.39000;16.571
2005ew; 1;53676.42800;18.047
2005ew; 1;53677.40400;18.113
2005ew; 1;53678.41700;18.188
2005ew; 1;53679.44400;18.221
2005ew; 1;53680.41500;18.224
2005ew; 1;53680.41800;18.162
2005ew; 1;53681.36600;18.183
2005ew; 1;53681.36900;18.183
2005ew; 1;53682.41400;18.291
2005ew; 1;53686.37400;18.402
2005ew; 1;53692.40100;18.208
2005ew; 1;53695.40700;18.333
2005ew; 1;53696.40100;18.441
2005ew; 1;53706.41400;18.707
2005ew; 1;53707.34200;18.548
2005ew; 1;53714.21500;18.514
2005ew; 2;53650.45200;15.712
2005ew; 2;53656.38700;16.188
2005ew; 2;53676.42500;17.551
2005ew; 2;53677.41100;17.559
2005ew; 2;53678.42100;17.591
2005ew; 2;53679.44100;17.633
2005ew; 2;53680.42200;17.684
2005ew; 2;53681.37300;17.692
2005ew; 2;53682.41100;17.696
2005ew; 2;53686.37800;17.682
2005ew; 2;53686.39600;17.727
2005ew; 2;53687.41900;17.725
2005ew; 2;53688.38700;17.781
2005ew; 2;53694.40600;17.934
2005ew; 2;53706.41000;18.168
2005ew; 2;53707.33800;18.158
2005ew; 2;53713.38400;18.203
2005ew; 2;53714.21100;18.356
2005ew; 2;53737.35200;18.771
2005ew; 3;53650.44700;15.094
2005ew; 3;53656.38100;15.372
2005ew; 3;53676.41900;16.309
2005ew; 3;53677.40100;16.355
2005ew; 3;53678.41100;16.423
2005ew; 3;53679.43500;16.436
2005ew; 3;53680.41200;16.507
2005ew; 3;53681.36300;16.569
2005ew; 3;53682.40500;16.573
2005ew; 3;53683.40600;16.656
2005ew; 3;53686.36800;16.746
2005ew; 3;53686.38600;16.728
2005ew; 3;53688.37700;16.806
2005ew; 3;53688.39300;16.830
2005ew; 3;53692.39900;16.937
2005ew; 3;53693.40800;16.954
2005ew; 3;53694.39600;17.023
2005ew; 3;53696.39800;17.004
2005ew; 3;53697.30400;17.126
2005ew; 3;53706.40200;17.318
2005ew; 3;53707.33100;17.317
2005ew; 3;53713.17700;17.586
2005ew; 3;53713.37600;17.613
2005ew; 3;53714.20400;17.518
2005ew; 3;53737.34400;18.100
2005ew;13;53650.44900;15.106
2005ew;13;53656.38400;15.334
2005ew;13;53677.39800;16.003
2005ew;13;53678.40800;16.076
2005ew;13;53679.43700;16.098
2005ew;13;53680.40900;16.177
2005ew;13;53681.36000;16.235
2005ew;13;53682.40800;16.236
2005ew;13;53683.40300;16.332
2005ew;13;53686.36500;16.399
2005ew;13;53686.38300;16.392
2005ew;13;53687.40600;16.501
2005ew;13;53688.37400;16.519
2005ew;13;53688.39000;16.543
2005ew;13;53693.40500;16.733
2005ew;13;53694.39300;16.668
2005ew;13;53695.40200;16.731
2005ew;13;53696.39500;16.781
2005ew;13;53697.30700;17.106
2005ew;13;53706.40500;17.085
2005ew;13;53707.33400;17.094
2005ew;13;53713.18000;17.363
2005ew;13;53713.37900;17.304
2005ew;13;53714.20700;17.376
2005ew;13;53737.34700;18.019
2005ew;14;53650.45100;15.916
2005ew;14;53656.38500;16.071
2005ew;14;53676.42300;16.031
2005ew;14;53677.40000;16.089
2005ew;14;53678.41000;16.157
2005ew;14;53679.43900;16.202
2005ew;14;53680.41100;16.272
2005ew;14;53681.36200;16.349
2005ew;14;53682.40900;16.407
2005ew;14;53683.40400;16.450
2005ew;14;53686.36600;16.590
2005ew;14;53686.38400;16.556
2005ew;14;53687.40800;16.658
2005ew;14;53688.37500;16.719
2005ew;14;53688.39200;16.703
2005ew;14;53693.40600;16.851
2005ew;14;53694.39400;16.822
2005ew;14;53695.40300;17.003
2005ew;14;53696.39700;17.037
2005ew;14;53706.40800;17.420
2005ew;14;53707.33600;17.376
2005ew;14;53713.18300;17.778
2005ew;14;53713.38200;17.703
2005ew;14;53714.20900;17.703
2005ew;14;53737.34900;18.407
2005hc; 1;53665.31900;17.272
2005hc; 1;53665.32300;17.339
2005hc; 1;53666.40500;17.245
2005hc; 1;53666.40800;17.255
2005hc; 1;53667.30500;17.247
2005hc; 1;53667.30900;17.296
2005hc; 1;53667.32200;17.281
2005hc; 1;53667.32500;17.367
2005hc; 1;53673.28900;17.713
2005hc; 1;53673.29300;17.716
2005hc; 1;53675.23400;17.960
2005hc; 1;53675.23800;17.883
2005hc; 1;53676.26200;17.989
2005hc; 1;53676.26600;18.230
2005hc; 1;53677.30800;18.208
2005hc; 1;53677.31100;18.193
2005hc; 1;53678.30200;18.361
2005hc; 1;53678.30600;18.357
2005hc; 1;53679.26500;18.400
2005hc; 1;53680.29000;18.581
2005hc; 1;53680.29400;18.583
2005hc; 1;53681.21900;18.952
2005hc; 1;53681.22300;18.751
2005hc; 1;53682.30200;19.020
2005hc; 1;53682.30600;19.101
2005hc; 1;53683.24700;19.215
2005hc; 2;53664.40800;17.497
2005hc; 2;53664.42500;17.516
2005hc; 2;53665.32600;17.415
2005hc; 2;53666.41200;17.460
2005hc; 2;53667.31300;17.452
2005hc; 2;53667.32900;17.459
2005hc; 2;53673.28600;17.688
2005hc; 2;53676.25900;17.820
2005hc; 2;53677.31500;17.946
2005hc; 2;53679.26100;18.087
2005hc; 2;53680.29800;18.259
2005hc; 2;53682.29800;18.408
2005hc; 2;53696.29600;19.747
2005hc; 2;53707.23600;20.578
2005hc; 2;53727.24800;21.034
2005hc; 3;53664.41500;17.535
2005hc; 3;53665.31700;17.543
2005hc; 3;53665.33300;17.555
2005hc; 3;53666.40200;17.504
2005hc; 3;53667.30300;17.476
2005hc; 3;53667.31900;17.470
2005hc; 3;53673.28100;17.535
2005hc; 3;53676.25300;17.597
2005hc; 3;53677.30500;17.656
2005hc; 3;53678.30000;17.695
2005hc; 3;53679.25600;17.765
2005hc; 3;53680.28800;17.830
2005hc; 3;53681.21700;17.955
2005hc; 3;53682.28000;17.880
2005hc; 3;53682.29100;17.952
2005hc; 3;53683.24400;17.961
2005hc; 3;53692.31900;18.528
2005hc; 3;53693.33000;18.651
2005hc; 3;53695.26300;18.758
2005hc; 3;53696.28600;18.871
2005hc; 3;53697.22000;18.757
2005hc; 3;53706.33600;19.408
2005hc; 3;53707.22900;19.369
2005hc; 3;53727.24000;20.276
2005hc;13;53664.41200;17.511
2005hc;13;53665.31300;17.544
2005hc;13;53665.33000;17.532
2005hc;13;53666.39900;17.418
2005hc;13;53667.30000;17.479
2005hc;13;53667.31600;17.440
2005hc;13;53673.28300;17.552
2005hc;13;53676.25600;17.629
2005hc;13;53677.30200;17.698
2005hc;13;53678.29700;17.729
2005hc;13;53679.25800;17.785
2005hc;13;53680.28400;17.878
2005hc;13;53681.21400;17.916
2005hc;13;53683.24100;18.108
2005hc;13;53692.31600;18.233
2005hc;13;53693.32700;18.311
2005hc;13;53695.26000;18.344
2005hc;13;53696.28300;18.372
2005hc;13;53697.22300;18.297
2005hc;13;53706.33900;18.849
2005hc;13;53707.23200;18.912
2005hc;13;53727.24300;19.518
2005hc;14;53664.39600;17.998
2005hc;14;53664.41400;18.013
2005hc;14;53665.33200;18.038
2005hc;14;53666.40000;18.057
2005hc;14;53667.30100;18.032
2005hc;14;53667.31800;18.064
2005hc;14;53673.28500;18.231
2005hc;14;53675.22900;18.242
2005hc;14;53676.25700;18.360
2005hc;14;53677.30400;18.378
2005hc;14;53678.29800;18.554
2005hc;14;53679.26000;18.594
2005hc;14;53680.28600;18.709
2005hc;14;53681.21500;18.612
2005hc;14;53682.29600;18.799
2005hc;14;53683.24300;18.845
2005hc;14;53692.31800;18.639
2005hc;14;53693.32800;18.667
2005hc;14;53695.26100;18.637
2005hc;14;53696.28500;18.608
2005hc;14;53697.22500;18.546
2005hc;14;53706.34100;18.960
2005hc;14;53707.23400;19.100
2005hc;14;53727.24500;20.021
2005hf; 1;53670.24738;17.770
2005hf; 1;53671.24551;17.952
2005hf; 1;53674.38496;18.666
2005hf; 1;53674.38859;18.664
2005hf; 1;53676.29090;18.824
2005hf; 1;53676.29455;18.814
2005hf; 1;53677.32804;18.897
2005hf; 1;53678.33487;19.016
2005hf; 1;53678.33851;18.988
2005hf; 1;53679.28203;19.240
2005hf; 1;53680.33600;19.402
2005hf; 1;53680.33963;19.446
2005hf; 2;53671.24241;17.902
2005hf; 2;53674.38185;18.265
2005hf; 2;53676.28780;18.639
2005hf; 2;53677.33182;18.736
2005hf; 2;53678.34227;18.854
2005hf; 2;53679.27530;19.040
2005hf; 2;53681.27176;19.276
2005hf; 2;53685.31108;19.647
2005hf; 2;53695.36446;20.164
2005hf; 2;53696.26683;20.495
2005hf; 2;53714.15780;20.709
2005hf; 3;53670.23500;17.610
2005hf; 3;53671.23561;17.701
2005hf; 3;53674.36420;17.933
2005hf; 3;53674.37352;17.943
2005hf; 3;53674.37619;17.851
2005hf; 3;53676.28162;18.080
2005hf; 3;53677.32207;18.083
2005hf; 3;53679.26925;18.214
2005hf; 3;53679.26964;18.155
2005hf; 3;53680.33366;18.248
2005hf; 3;53685.33571;18.821
2005hf; 3;53687.29277;18.952
2005hf; 3;53692.33590;19.435
2005hf; 3;53696.25708;19.496
2005hf;13;53670.23737;17.540
2005hf;13;53674.37858;17.889
2005hf;13;53676.28453;18.070
2005hf;13;53677.31877;18.048
2005hf;13;53679.27202;18.173
2005hf;13;53685.33240;18.289
2005hf;13;53692.33255;18.849
2005hf;13;53694.33380;18.856
2005hf;13;53695.35140;18.989
2005hf;13;53727.23004;19.811
2005hf;14;53677.32036;18.767
2005hf;14;53679.27363;18.655
2005hf;14;53681.24382;18.537
2005hf;14;53683.27170;18.387
2005hf;14;53685.33399;18.475
2005hf;14;53690.34347;18.833
2005hf;14;53692.33418;18.873
2005hf;14;53727.23163;19.671
2005hj; 1;53676.20282;17.694
2005hj; 1;53676.20646;17.722
2005hj; 1;53679.24588;17.888
2005hj; 1;53680.30689;18.142
2005hj; 1;53680.31052;18.114
2005hj; 2;53676.19899;17.875
2005hj; 2;53676.21979;17.902
2005hj; 2;53679.24208;17.992
2005hj; 2;53680.31429;18.026
2005hj; 2;53682.20865;18.163
2005hj; 2;53686.23407;18.479
2005hj; 2;53693.30628;19.012
2005hj; 2;53695.25606;19.280
2005hj; 2;53697.17521;19.359
2005hj; 3;53676.21199;17.733
2005hj; 3;53679.23431;17.850
2005hj; 3;53680.30454;17.896
2005hj; 3;53682.20295;17.912
2005hj; 3;53686.22433;18.228
2005hj; 3;53692.28589;18.499
2005hj; 3;53693.29654;18.541
2005hj; 3;53695.24633;18.616
2005hj; 3;53696.24020;18.616
2005hj; 3;53697.16955;18.794
2005hj; 3;53707.30373;18.827
2005hj;13;53676.21508;17.809
2005hj;13;53679.23737;17.883
2005hj;13;53680.30124;17.907
2005hj;13;53682.20536;17.941
2005hj;13;53691.32315;18.413
2005hj;13;53692.28258;18.517
2005hj;13;53693.29324;18.502
2005hj;13;53695.24303;18.509
2005hj;13;53696.23687;18.588
2005hj;13;53697.17192;18.587
2005hj;13;53707.30611;18.681
2005hj;14;53676.21740;18.336
2005hj;14;53679.23969;18.407
2005hj;14;53680.30284;18.422
2005hj;14;53682.20696;18.611
2005hj;14;53686.22262;18.914
2005hj;14;53692.28418;18.987
2005hj;14;53693.29483;19.084
2005hj;14;53695.24463;19.086
2005hj;14;53696.23850;19.105
2005hj;14;53697.17352;19.016
2005hk; 1;53675.21180;16.038
2005hk; 1;53675.21540;16.059
2005hk; 1;53679.20320;15.636
2005hk; 1;53680.25170;15.616
2005hk; 1;53680.25530;15.616
2005hk; 1;53681.13840;15.614
2005hk; 1;53681.14210;15.599
2005hk; 1;53681.15590;15.610
2005hk; 1;53681.15950;15.566
2005hk; 1;53682.27230;15.594
2005hk; 1;53682.27600;15.598
2005hk; 1;53683.16940;15.607
2005hk; 1;53689.18770;15.836
2005hk; 1;53689.19130;15.612
2005hk; 1;53692.23650;16.520
2005hk; 1;53692.24010;16.598
2005hk; 1;53696.19790;17.360
2005hk; 1;53696.20150;17.415
2005hk; 1;53707.20520;18.722
2005hk; 2;53675.20870;16.799
2005hk; 2;53676.17450;16.615
2005hk; 2;53676.24110;16.569
2005hk; 2;53678.26820;16.239
2005hk; 2;53679.19940;16.159
2005hk; 2;53680.25910;16.062
2005hk; 2;53681.14580;16.008
2005hk; 2;53681.16330;15.995
2005hk; 2;53682.11810;15.952
2005hk; 2;53682.26850;15.952
2005hk; 2;53683.15660;15.941
2005hk; 2;53683.17320;15.915
2005hk; 2;53688.26650;16.031
2005hk; 2;53689.18390;16.087
2005hk; 2;53691.26510;16.300
2005hk; 2;53692.24390;16.418
2005hk; 2;53693.26350;16.555
2005hk; 2;53694.24410;16.727
2005hk; 2;53695.21190;16.816
2005hk; 2;53696.20530;16.967
2005hk; 2;53697.15720;17.108
2005hk; 2;53701.13350;17.842
2005hk; 2;53705.07980;18.041
2005hk; 2;53707.20210;18.193
2005hk; 2;53709.16410;18.341
2005hk; 2;53728.10330;18.885
2005hk; 2;53729.15040;18.828
2005hk; 2;53731.13640;18.761
2005hk; 2;53752.09790;19.186
2005hk; 2;53758.12940;19.268
2005hk; 3;53675.20300;16.874
2005hk; 3;53676.16890;16.645
2005hk; 3;53676.23340;16.643
2005hk; 3;53677.25700;16.469
2005hk; 3;53678.25850;16.314
2005hk; 3;53679.19160;16.215
2005hk; 3;53680.24930;16.096
2005hk; 3;53681.13610;16.022
2005hk; 3;53681.15350;16.010
2005hk; 3;53682.11030;15.979
2005hk; 3;53682.26080;15.943
2005hk; 3;53683.14680;15.888
2005hk; 3;53683.16350;15.874
2005hk; 3;53688.25680;15.764
2005hk; 3;53689.17620;15.764
2005hk; 3;53690.25380;15.750
2005hk; 3;53691.25530;15.781
2005hk; 3;53692.23420;15.829
2005hk; 3;53693.25380;15.876
2005hk; 3;53694.23430;15.935
2005hk; 3;53695.20210;15.969
2005hk; 3;53696.19560;16.029
2005hk; 3;53697.14940;16.109
2005hk; 3;53701.12780;16.469
2005hk; 3;53705.07420;16.768
2005hk; 3;53707.19650;16.891
2005hk; 3;53709.15840;16.991
2005hk; 3;53724.24160;17.553
2005hk; 3;53728.09770;17.654
2005hk; 3;53729.14470;17.639
2005hk; 3;53731.13080;17.655
2005hk; 3;53745.10960;17.854
2005hk; 3;53752.09230;18.003
2005hk; 3;53758.12370;18.150
2005hk; 3;53764.09510;18.280
2005hk;13;53675.20540;16.908
2005hk;13;53676.17120;16.683
2005hk;13;53676.23640;16.658
2005hk;13;53677.25370;16.469
2005hk;13;53678.25510;16.342
2005hk;13;53679.19470;16.228
2005hk;13;53680.24600;16.113
2005hk;13;53681.13280;16.037
2005hk;13;53681.15020;16.043
2005hk;13;53682.11340;15.980
2005hk;13;53682.26380;15.963
2005hk;13;53683.14350;15.911
2005hk;13;53683.16020;15.907
2005hk;13;53688.25340;15.771
2005hk;13;53689.17930;15.719
2005hk;13;53690.25050;15.723
2005hk;13;53691.25200;15.713
2005hk;13;53692.23090;15.701
2005hk;13;53693.25040;15.722
2005hk;13;53694.23100;15.747
2005hk;13;53695.19880;15.770
2005hk;13;53696.19220;15.802
2005hk;13;53697.15250;15.855
2005hk;13;53701.13020;16.087
2005hk;13;53705.07650;16.316
2005hk;13;53707.19880;16.434
2005hk;13;53709.16080;16.541
2005hk;13;53724.24390;17.137
2005hk;13;53728.10010;17.294
2005hk;13;53729.14710;17.273
2005hk;13;53731.13320;17.336
2005hk;13;53745.11200;17.657
2005hk;13;53752.09460;17.860
2005hk;13;53758.12610;18.017
2005hk;13;53764.09750;18.109
2005hk;14;53675.20700;17.163
2005hk;14;53676.17280;17.028
2005hk;14;53676.23880;16.918
2005hk;14;53677.25530;16.686
2005hk;14;53678.25680;16.559
2005hk;14;53679.19700;16.461
2005hk;14;53680.24760;16.338
2005hk;14;53681.13440;16.274
2005hk;14;53681.15180;16.263
2005hk;14;53682.11570;16.212
2005hk;14;53682.26620;16.205
2005hk;14;53683.14510;16.140
2005hk;14;53683.16180;16.146
2005hk;14;53689.18160;15.926
2005hk;14;53690.25210;15.900
2005hk;14;53691.25360;15.876
2005hk;14;53692.23250;15.862
2005hk;14;53693.25210;15.840
2005hk;14;53694.23260;15.835
2005hk;14;53695.20040;15.854
2005hk;14;53696.19390;15.857
2005hk;14;53697.15480;15.876
2005hk;14;53701.13180;16.012
2005hk;14;53705.07810;16.210
2005hk;14;53707.20040;16.324
2005hk;14;53709.16240;16.413
2005hk;14;53724.24550;17.048
2005hk;14;53728.10170;17.112
2005hk;14;53729.14870;17.213
2005hk;14;53731.13470;17.239
2005hk;14;53745.11360;17.595
2005hk;14;53752.09630;17.793
2005hk;14;53758.12770;17.969
2005hk;14;53764.09910;18.018
2005iq; 1;53682.17608;16.683
2005iq; 1;53688.20603;16.643
2005iq; 1;53689.14465;16.678
2005iq; 1;53692.20264;17.044
2005iq; 1;53693.20098;17.242
2005iq; 1;53695.18921;17.547
2005iq; 1;53707.16542;19.409
2005iq; 2;53682.24881;17.113
2005iq; 2;53687.13453;16.881
2005iq; 2;53688.20980;16.891
2005iq; 2;53689.14091;16.923
2005iq; 2;53690.21067;17.015
2005iq; 2;53691.21289;17.034
2005iq; 2;53692.20640;17.102
2005iq; 2;53693.20839;17.099
2005iq; 2;53694.19418;17.178
2005iq; 2;53695.19299;17.268
2005iq; 2;53696.18823;17.398
2005iq; 2;53697.13646;17.441
2005iq; 2;53707.16168;18.646
2005iq; 2;53729.12290;20.190
2005iq; 2;53731.10852;20.058
2005iq; 3;53682.24102;17.224
2005iq; 3;53688.20005;16.919
2005iq; 3;53689.12407;16.914
2005iq; 3;53689.13314;16.899
2005iq; 3;53691.20314;16.949
2005iq; 3;53692.19667;16.995
2005iq; 3;53693.19865;17.003
2005iq; 3;53694.18444;17.045
2005iq; 3;53695.18324;17.093
2005iq; 3;53696.17847;17.166
2005iq; 3;53707.15390;17.884
2005iq; 3;53714.11109;18.506
2005iq; 3;53729.11513;19.277
2005iq; 3;53731.10077;19.272
2005iq;13;53682.24410;17.175
2005iq;13;53689.12715;16.953
2005iq;13;53689.13621;16.942
2005iq;13;53690.19763;16.992
2005iq;13;53691.19984;16.947
2005iq;13;53692.19333;17.022
2005iq;13;53693.19532;17.040
2005iq;13;53694.18109;17.126
2005iq;13;53695.17993;17.169
2005iq;13;53696.17517;17.270
2005iq;13;53697.13176;17.320
2005iq;13;53707.15699;17.727
2005iq;13;53714.11416;18.081
2005iq;13;53729.11823;18.898
2005iq;13;53731.10387;19.030
2005iq;14;53682.24642;17.579
2005iq;14;53688.19834;17.525
2005iq;14;53689.12944;17.481
2005iq;14;53689.13853;17.496
2005iq;14;53690.19922;17.570
2005iq;14;53691.20144;17.573
2005iq;14;53692.19494;17.629
2005iq;14;53693.19693;17.675
2005iq;14;53694.18271;17.791
2005iq;14;53695.18153;17.834
2005iq;14;53696.17677;17.992
2005iq;14;53697.13407;18.149
2005iq;14;53707.15931;18.206
2005iq;14;53714.11648;18.296
2005iq;14;53729.12053;19.093
2005iq;14;53731.10615;18.998
2005ir; 2;53682.22862;18.491
2005ir; 2;53683.30000;18.477
2005ir; 2;53695.22866;19.134
