SN;Filt;MJD;mag
2008A         ;r';54480.07031;16.0480
2008A         ;r';54491.16423;16.1995
2008A         ;r';54510.09553;17.1680
2008A         ;r';54514.12312;17.2690
2008A         ;r';54517.11231;17.3455
2008A         ;r';54520.11131;17.4860
2008A         ;r';54526.10336;17.7000
2008A         ;i';54470.08288;17.1910
2008A         ;i';54476.11353;16.3830
2008A         ;i';54477.19218;16.3320
2008A         ;i';54480.06799;16.1850
2008A         ;i';54491.16191;16.1445
2008A         ;i';54510.09321;16.9785
2008A         ;i';54514.12081;17.1250
2008A         ;i';54517.10999;17.1830
2008A         ;i';54520.10898;17.2950
2008A         ;i';54526.10105;17.5470
2008C         ;B ;54470.16224;16.0120
2008C         ;B ;54475.37827;16.4180
2008C         ;B ;54476.42500;16.5200
2008C         ;B ;54478.23438;16.7175
2008C         ;B ;54480.28873;16.9535
2008C         ;B ;54483.25885;17.3435
2008C         ;B ;54484.33517;17.4690
2008C         ;B ;54488.28537;17.8320
2008C         ;B ;54496.27052;18.5565
2008C         ;B ;54507.20655;19.0325
2008C         ;B ;54509.18927;18.9850
2008C         ;B ;54510.13293;18.9630
2008C         ;B ;54520.18658;19.2505
2008C         ;B ;54524.24953;19.1285
2008C         ;B ;54527.10137;19.1740
2008C         ;B ;54528.19242;19.3040
2008C         ;B ;54531.10647;19.2995
2008C         ;B ;54536.14870;19.2400
2008C         ;B ;54537.14119;19.2810
2008C         ;V ;54470.15720;15.7495
2008C         ;V ;54475.37341;15.9260
2008C         ;V ;54476.42016;15.9860
2008C         ;V ;54478.22951;16.1050
2008C         ;V ;54480.28386;16.2350
2008C         ;V ;54483.25399;16.4400
2008C         ;V ;54484.33061;16.5200
2008C         ;V ;54488.30581;16.7440
2008C         ;V ;54496.26566;17.2350
2008C         ;V ;54507.20169;17.8100
2008C         ;V ;54509.18441;17.8325
2008C         ;V ;54516.21213;18.0695
2008C         ;V ;54520.18172;18.1465
2008C         ;V ;54524.24468;18.2820
2008C         ;V ;54527.09651;18.3020
2008C         ;V ;54528.18766;18.4410
2008C         ;V ;54531.10161;18.5530
2008C         ;V ;54536.14569;18.5890
2008C         ;V ;54537.13687;18.5780
2008C         ;r';54470.15490;15.7400
2008C         ;r';54475.37111;15.9610
2008C         ;r';54476.41784;16.0420
2008C         ;r';54478.22719;16.1560
2008C         ;r';54480.28217;16.2360
2008C         ;r';54483.25167;16.3340
2008C         ;r';54484.32830;16.3540
2008C         ;r';54488.30067;16.5420
2008C         ;r';54496.26332;16.8270
2008C         ;r';54507.19937;17.5160
2008C         ;r';54509.18209;17.5705
2008C         ;r';54516.20873;17.7670
2008C         ;r';54520.17941;17.8985
2008C         ;r';54524.24236;18.0020
2008C         ;r';54527.09419;18.1070
2008C         ;r';54528.18535;18.1890
2008C         ;r';54531.09931;18.3300
2008C         ;r';54536.14338;18.3900
2008C         ;r';54537.13456;18.4550
2008C         ;i';54470.15258;16.3140
2008C         ;i';54475.36877;16.6470
2008C         ;i';54476.41552;16.7220
2008C         ;i';54478.22488;16.8280
2008C         ;i';54480.27923;16.8485
2008C         ;i';54483.24936;16.8000
2008C         ;i';54484.32599;16.7810
2008C         ;i';54488.27588;16.6825
2008C         ;i';54496.26101;16.8260
2008C         ;i';54507.19705;17.5890
2008C         ;i';54509.18053;17.6410
2008C         ;i';54510.12529;17.8450
2008C         ;i';54516.21116;18.1250
2008C         ;i';54520.17711;18.0905
2008C         ;i';54524.24006;18.2360
2008C         ;i';54527.09189;18.3410
2008C         ;i';54528.18302;18.3370
2008C         ;i';54531.09700;18.6610
2008C         ;i';54536.14107;18.8360
2008C         ;i';54537.13227;18.8150
2008Q         ;B ;54499.09449;14.1950
2008Q         ;B ;54502.12559;13.8365
2008Q         ;B ;54503.09805;13.7450
2008Q         ;B ;54509.09530;13.8035
2008Q         ;B ;54714.46277;18.9200
2008Q         ;V ;54499.08963;14.3110
2008Q         ;V ;54502.12073;13.9040
2008Q         ;V ;54503.09317;13.8410
2008Q         ;V ;54509.09045;13.7760
2008Q         ;V ;54714.45977;20.0080
2008Q         ;r';54499.08733;14.2530
2008Q         ;r';54502.11843;13.8890
2008Q         ;r';54503.09088;13.8330
2008Q         ;r';54509.08815;13.7590
2008Q         ;r';54714.45746;20.4980
2008Q         ;i';54499.08499;14.4310
2008Q         ;i';54500.12028;14.2810
2008Q         ;i';54502.11611;14.1340
2008Q         ;i';54503.08855;14.1410
2008Q         ;i';54509.08583;14.3410
2008Y         ;U ;54506.52837;18.9460
2008Y         ;U ;54509.40635;19.4510
2008Y         ;U ;54513.51371;19.2945
2008Y         ;U ;54529.34186;19.5440
2008Y         ;U ;54538.27198;20.0890
2008Y         ;B ;54506.52035;18.7030
2008Y         ;B ;54508.40820;18.7400
2008Y         ;B ;54509.39893;18.8570
2008Y         ;B ;54513.50630;19.2315
2008Y         ;B ;54520.38393;20.1740
2008Y         ;B ;54524.40958;20.5410
2008Y         ;B ;54529.33426;20.3470
2008Y         ;B ;54535.32010;21.2390
2008Y         ;B ;54537.19884;21.2800
2008Y         ;B ;54538.26257;21.1050
2008Y         ;B ;54551.25602;21.3775
2008Y         ;B ;54556.26472;21.2160
2008Y         ;B ;54557.34328;21.4130
2008Y         ;B ;54558.25429;21.5565
2008Y         ;V ;54506.51550;18.4750
2008Y         ;V ;54508.40332;18.4590
2008Y         ;V ;54509.39407;18.5320
2008Y         ;V ;54513.50145;18.7305
2008Y         ;V ;54514.46200;18.7260
2008Y         ;V ;54520.37969;19.4460
2008Y         ;V ;54524.40473;19.3420
2008Y         ;V ;54529.32961;19.9760
2008Y         ;V ;54535.31635;20.1975
2008Y         ;V ;54537.19583;20.3390
2008Y         ;V ;54538.25792;20.3560
2008Y         ;V ;54548.29562;20.4250
2008Y         ;V ;54549.32368;20.8310
2008Y         ;V ;54551.24932;20.5740
2008Y         ;V ;54556.25802;20.7600
2008Y         ;V ;54557.33764;20.7520
2008Y         ;V ;54558.25128;20.8020
2008Y         ;r';54506.51319;18.3385
2008Y         ;r';54508.40103;18.3805
2008Y         ;r';54509.39175;18.4130
2008Y         ;r';54513.49913;18.6190
2008Y         ;r';54514.45969;18.6640
2008Y         ;r';54516.31788;18.6780
2008Y         ;r';54520.37735;19.1150
2008Y         ;r';54524.40242;19.1785
2008Y         ;r';54529.32728;19.3520
2008Y         ;r';54535.31403;19.7300
2008Y         ;r';54537.19352;19.7060
2008Y         ;r';54538.25560;19.9155
2008Y         ;r';54548.29331;20.4115
2008Y         ;r';54549.32137;20.4460
2008Y         ;r';54551.24700;20.8320
2008Y         ;r';54556.25569;20.8480
2008Y         ;r';54557.33534;20.7045
2008Y         ;i';54506.51087;18.8565
2008Y         ;i';54508.39870;18.7830
2008Y         ;i';54509.38944;18.8625
2008Y         ;i';54513.49682;19.1395
2008Y         ;i';54514.45737;19.2410
2008Y         ;i';54520.37503;19.2585
2008Y         ;i';54524.40010;19.1870
2008Y         ;i';54529.32496;19.1905
2008Y         ;i';54535.31172;19.4330
2008Y         ;i';54537.19121;19.5240
2008Y         ;i';54538.25329;19.5760
2008Y         ;i';54543.25057;19.6840
2008Y         ;i';54548.29101;19.7695
2008Y         ;i';54549.31906;20.0030
2008Y         ;i';54551.24469;20.0535
2008Y         ;i';54556.25340;20.1425
2008Y         ;i';54557.33302;20.5450
2008Y         ;i';54558.24664;20.1225
2008Z         ;U ;54506.41080;16.7090
2008Z         ;U ;54508.39180;16.4070
2008Z         ;U ;54509.31910;16.3270
2008Z         ;U ;54510.41257;16.2510
2008Z         ;U ;54524.31045;16.8015
2008Z         ;U ;54531.16556;17.6880
2008Z         ;U ;54532.26977;17.7510
2008Z         ;U ;54535.30506;18.0980
2008Z         ;U ;54537.18512;18.4240
2008Z         ;U ;54538.22565;18.4545
2008Z         ;U ;54539.15317;18.5980
2008Z         ;U ;54540.20435;18.6850
2008Z         ;B ;54506.40426;17.0400
2008Z         ;B ;54508.38401;16.7640
2008Z         ;B ;54509.31178;16.6750
2008Z         ;B ;54510.40550;16.5825
2008Z         ;B ;54520.30244;16.6800
2008Z         ;B ;54524.30305;16.8030
2008Z         ;B ;54531.15852;17.4295
2008Z         ;B ;54532.26211;17.5385
2008Z         ;B ;54535.29791;17.8525
2008Z         ;B ;54537.17745;18.0520
2008Z         ;B ;54538.21764;18.1515
2008Z         ;B ;54539.14413;18.1710
2008Z         ;B ;54540.19755;18.3335
2008Z         ;B ;54549.25172;18.6720
2008Z         ;B ;54553.11792;19.2580
2008Z         ;B ;54556.18042;19.3955
2008Z         ;B ;54558.14023;19.4595
2008Z         ;B ;54569.15717;19.7465
2008Z         ;B ;54579.15068;19.7880
2008Z         ;B ;54584.12694;19.7320
2008Z         ;B ;54585.21673;19.9025
2008Z         ;B ;54593.18839;19.9655
2008Z         ;B ;54596.14257;19.9770
2008Z         ;B ;54616.19191;20.4995
2008Z         ;V ;54506.39877;16.9100
2008Z         ;V ;54508.37952;16.6470
2008Z         ;V ;54509.30708;16.5295
2008Z         ;V ;54510.40064;16.4645
2008Z         ;V ;54520.29573;16.3710
2008Z         ;V ;54524.29821;16.5200
2008Z         ;V ;54531.15367;16.9425
2008Z         ;V ;54532.25725;17.0235
2008Z         ;V ;54535.29306;17.1615
2008Z         ;V ;54537.17259;17.2420
2008Z         ;V ;54538.21279;17.2980
2008Z         ;V ;54539.13907;17.3600
2008Z         ;V ;54540.19269;17.3840
2008Z         ;V ;54547.12662;17.7510
2008Z         ;V ;54549.24648;17.8050
2008Z         ;V ;54553.11186;18.0980
2008Z         ;V ;54556.17486;18.2255
2008Z         ;V ;54558.13421;18.2920
2008Z         ;V ;54569.15199;18.7760
2008Z         ;V ;54575.26405;18.9160
2008Z         ;V ;54579.14514;18.8935
2008Z         ;V ;54585.21117;19.1850
2008Z         ;V ;54593.18285;19.3350
2008Z         ;V ;54596.13701;19.4120
2008Z         ;V ;54616.18670;19.6890
2008Z         ;r';54506.39646;16.8875
2008Z         ;r';54508.37720;16.6270
2008Z         ;r';54509.30476;16.5300
2008Z         ;r';54510.39833;16.4660
2008Z         ;r';54520.29341;16.3425
2008Z         ;r';54524.29588;16.5420
2008Z         ;r';54531.15135;17.0260
2008Z         ;r';54532.25492;17.0550
2008Z         ;r';54535.29074;17.1205
2008Z         ;r';54537.17028;17.1315
2008Z         ;r';54538.21045;17.1715
2008Z         ;r';54539.13676;17.1800
2008Z         ;r';54540.19037;17.1755
2008Z         ;r';54549.24417;17.4320
2008Z         ;r';54556.17256;17.8800
2008Z         ;r';54558.13187;17.9800
2008Z         ;r';54569.14966;18.4220
2008Z         ;r';54575.26174;18.6515
2008Z         ;r';54579.14284;18.7760
2008Z         ;r';54584.12017;18.8825
2008Z         ;r';54585.20884;18.9145
2008Z         ;r';54593.18052;19.1830
2008Z         ;r';54596.13469;19.2610
2008Z         ;r';54616.18369;19.9935
2008Z         ;i';54506.39416;17.0145
2008Z         ;i';54508.37488;16.8085
2008Z         ;i';54509.30245;16.7300
2008Z         ;i';54510.39602;16.7170
2008Z         ;i';54520.29108;16.9635
2008Z         ;i';54524.29356;17.2050
2008Z         ;i';54531.14904;17.7090
2008Z         ;i';54532.25262;17.7045
2008Z         ;i';54535.28844;17.7000
2008Z         ;i';54537.16795;17.6335
2008Z         ;i';54538.20815;17.6175
2008Z         ;i';54539.13446;17.6190
2008Z         ;i';54540.18806;17.5730
2008Z         ;i';54547.12198;17.4880
2008Z         ;i';54549.24184;17.6055
2008Z         ;i';54553.10724;17.8030
2008Z         ;i';54556.17025;17.9440
2008Z         ;i';54558.12956;18.0170
2008Z         ;i';54575.25941;18.9870
2008Z         ;i';54579.14051;18.9675
2008Z         ;i';54585.20653;19.2550
2008Z         ;i';54593.17821;19.5700
2008Z         ;i';54596.13237;19.5925
2008Z         ;i';54616.18067;19.9910
2008ac        ;B ;54509.42335;18.0345
2008ac        ;B ;54520.44856;19.0395
2008ac        ;B ;54524.45073;19.5600
2008ac        ;B ;54567.31779;21.1195
2008ac        ;B ;54569.25085;20.9165
2008ac        ;B ;54570.21990;21.0950
2008ac        ;V ;54509.41803;17.8950
2008ac        ;V ;54516.37024;18.2615
2008ac        ;V ;54520.44370;18.6240
2008ac        ;V ;54524.44524;18.7430
2008ac        ;V ;54567.31293;20.3000
2008ac        ;V ;54569.24416;20.2420
2008ac        ;V ;54570.21321;20.4360
2008ac        ;r';54509.41573;17.8735
2008ac        ;r';54516.36793;18.2160
2008ac        ;r';54520.44140;18.5000
2008ac        ;r';54524.44294;18.5220
2008ac        ;r';54567.31062;20.0950
2008ac        ;r';54569.24184;20.2970
2008ac        ;r';54570.21089;20.0890
2008ac        ;i';54509.41341;18.5105
2008ac        ;i';54516.36560;19.0505
2008ac        ;i';54520.43909;19.1010
2008ac        ;i';54524.44064;18.9485
2008ac        ;i';54567.30830;20.4795
2008ac        ;i';54569.23954;20.1310
2008ac        ;i';54570.20858;20.2870
2008ad        ;B ;54507.43169;19.2025
2008ad        ;B ;54508.48241;19.2715
2008ad        ;B ;54509.45306;19.4255
2008ad        ;B ;54570.32869;20.8955
2008ad        ;V ;54507.42684;18.5520
2008ad        ;V ;54508.47756;18.6930
2008ad        ;V ;54509.44819;18.7200
2008ad        ;V ;54570.32200;20.3860
2008ad        ;r';54507.42454;18.5160
2008ad        ;r';54508.47525;18.5440
2008ad        ;r';54509.44586;18.6075
2008ad        ;r';54570.31969;20.5890
2008ad        ;i';54507.42223;19.2070
2008ad        ;i';54508.47293;19.1315
2008ad        ;i';54509.44355;19.0820
2008ae        ;B ;54507.28689;18.6370
2008ae        ;B ;54508.36750;18.6325
2008ae        ;B ;54509.33528;18.6040
2008ae        ;B ;54510.18829;18.6320
2008ae        ;B ;54520.28349;19.8760
2008ae        ;B ;54523.26958;20.4675
2008ae        ;B ;54524.22895;20.1600
2008ae        ;B ;54532.21693;20.6140
2008ae        ;B ;54535.26821;20.9965
2008ae        ;B ;54536.33940;20.8830
2008ae        ;B ;54538.19673;20.8960
2008ae        ;B ;54539.17042;21.2290
2008ae        ;B ;54540.16464;20.7820
2008ae        ;V ;54507.17552;18.5990
2008ae        ;V ;54508.36262;18.3570
2008ae        ;V ;54509.33043;18.3010
2008ae        ;V ;54510.18307;18.2130
2008ae        ;V ;54513.33331;18.2440
2008ae        ;V ;54520.27863;18.4900
2008ae        ;V ;54523.26473;18.8540
2008ae        ;V ;54524.22410;18.8420
2008ae        ;V ;54532.21208;19.5160
2008ae        ;V ;54535.26428;19.7040
2008ae        ;V ;54536.33269;19.5840
2008ae        ;V ;54538.19370;19.7240
2008ae        ;V ;54540.15794;19.8290
2008ae        ;V ;54553.14872;20.3130
2008ae        ;V ;54555.12891;20.3570
2008ae        ;V ;54556.13764;20.3860
2008ae        ;V ;54558.12464;20.3030
2008ae        ;r';54507.31993;18.2910
2008ae        ;r';54508.36031;18.1780
2008ae        ;r';54509.32811;18.1000
2008ae        ;r';54510.18074;18.0700
2008ae        ;r';54513.33099;17.9520
2008ae        ;r';54514.22131;17.9810
2008ae        ;r';54515.38275;17.9290
2008ae        ;r';54520.27631;18.0440
2008ae        ;r';54523.26241;18.1835
2008ae        ;r';54524.22178;18.2360
2008ae        ;r';54532.20978;18.7300
2008ae        ;r';54535.26196;19.1030
2008ae        ;r';54536.33037;19.0725
2008ae        ;r';54538.19140;19.0130
2008ae        ;r';54539.16139;19.2385
2008ae        ;r';54540.15562;19.1340
2008ae        ;r';54547.14431;19.2295
2008ae        ;r';54553.14569;19.5085
2008ae        ;r';54555.12590;19.7310
2008ae        ;r';54556.13462;19.5795
2008ae        ;r';54558.12163;19.7945
2008ae        ;i';54507.32968;18.4450
2008ae        ;i';54508.35799;18.2160
2008ae        ;i';54509.32582;18.1885
2008ae        ;i';54510.17841;18.1495
2008ae        ;i';54513.32868;17.9445
2008ae        ;i';54515.38043;17.9605
2008ae        ;i';54520.27399;17.8690
2008ae        ;i';54523.26009;17.9460
2008ae        ;i';54524.21948;17.9810
2008ae        ;i';54532.20745;18.3855
2008ae        ;i';54535.25965;18.4925
2008ae        ;i';54536.32806;18.6265
2008ae        ;i';54538.18910;18.6535
2008ae        ;i';54539.15910;18.7460
2008ae        ;i';54540.15331;18.6440
2008ae        ;i';54553.14270;19.3235
2008ae        ;i';54555.12289;19.3530
2008ae        ;i';54556.13161;19.2350
2008ae        ;i';54558.11862;19.2980
2008ai        ;B ;54513.49006;19.2230
2008ai        ;B ;54516.28077;19.4710
2008ai        ;B ;54520.36220;19.8620
2008ai        ;B ;54524.34749;20.4945
2008ai        ;B ;54556.22474;21.0810
2008ai        ;B ;54558.19376;21.0445
2008ai        ;V ;54513.48520;18.4345
2008ai        ;V ;54514.27892;18.5980
2008ai        ;V ;54516.27776;18.9895
2008ai        ;V ;54520.35771;19.3510
2008ai        ;V ;54524.34263;19.5010
2008ai        ;V ;54549.30501;20.2860
2008ai        ;V ;54556.22050;21.1585
2008ai        ;V ;54558.18891;21.0630
2008ai        ;r';54513.48286;18.2390
2008ai        ;r';54514.27661;18.1710
2008ai        ;r';54516.27544;18.1965
2008ai        ;r';54520.35541;18.6155
2008ai        ;r';54524.34034;19.2755
2008ai        ;r';54549.30270;20.0600
2008ai        ;r';54556.21817;20.6900
2008ai        ;r';54558.18661;21.0980
2008ai        ;i';54513.48054;18.5825
2008ai        ;i';54514.27429;18.2130
2008ai        ;i';54520.35309;18.5690
2008ai        ;i';54524.33801;18.9680
2008ai        ;i';54549.30039;20.3650
2008ai        ;i';54556.21587;20.4260
2008ai        ;i';54558.18429;20.6470
2008ar        ;B ;54526.46285;16.8820
2008ar        ;B ;54529.35626;16.5015
2008ar        ;B ;54532.38152;16.3670
2008ar        ;B ;54533.39446;16.3450
2008ar        ;B ;54534.45605;16.3545
2008ar        ;B ;54535.34265;16.3720
2008ar        ;B ;54537.22228;16.4250
2008ar        ;B ;54538.36951;16.4595
2008ar        ;B ;54540.36451;16.5775
2008ar        ;B ;54557.40859;18.3120
2008ar        ;B ;54558.32463;18.6110
2008ar        ;B ;54565.36254;18.9620
2008ar        ;B ;54568.31035;19.3080
2008ar        ;B ;54570.28640;19.2660
2008ar        ;B ;54582.17591;19.6625
2008ar        ;B ;54584.28600;19.9970
2008ar        ;B ;54585.31801;19.7080
2008ar        ;B ;54587.13326;19.6960
2008ar        ;B ;54594.20132;19.7950
2008ar        ;B ;54597.34162;19.7930
2008ar        ;B ;54615.26717;19.9235
2008ar        ;B ;54617.24922;20.4535
2008ar        ;B ;54621.27103;20.2305
2008ar        ;B ;54624.20325;20.7370
2008ar        ;V ;54526.45983;16.8900
2008ar        ;V ;54529.35325;16.5640
2008ar        ;V ;54533.39143;16.3595
2008ar        ;V ;54534.45304;16.3590
2008ar        ;V ;54535.33965;16.3510
2008ar        ;V ;54537.21927;16.3620
2008ar        ;V ;54538.36649;16.4010
2008ar        ;V ;54540.36151;16.4570
2008ar        ;V ;54543.43639;16.5900
2008ar        ;V ;54557.40557;17.3465
2008ar        ;V ;54565.35951;17.8680
2008ar        ;V ;54568.30734;18.0610
2008ar        ;V ;54570.28339;18.2360
2008ar        ;V ;54578.29853;18.6380
2008ar        ;V ;54582.17104;18.6510
2008ar        ;V ;54584.28088;18.8290
2008ar        ;V ;54585.31499;18.6845
2008ar        ;V ;54587.12840;18.7550
2008ar        ;V ;54594.19673;18.9685
2008ar        ;V ;54597.33787;18.9550
2008ar        ;V ;54603.28392;19.0530
2008ar        ;V ;54615.26233;19.2920
2008ar        ;V ;54617.24621;19.5390
2008ar        ;V ;54621.26757;19.6500
2008ar        ;r';54526.45751;16.9340
2008ar        ;r';54529.35093;16.6095
2008ar        ;r';54532.37618;16.5445
2008ar        ;r';54533.38913;16.4130
2008ar        ;r';54534.45072;16.3970
2008ar        ;r';54535.33733;16.3810
2008ar        ;r';54537.21694;16.3965
2008ar        ;r';54538.36418;16.4115
2008ar        ;r';54540.35918;16.4705
2008ar        ;r';54543.43409;16.6320
2008ar        ;r';54557.40325;17.1465
2008ar        ;r';54558.31928;17.2255
2008ar        ;r';54565.35718;17.4860
